narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P03_24_57,P03,P03_24,00:07:26.000,00:07:22.86,00:07:24.20,26571,26652,grabs pepper,grab,0,pepper,37,['pepper'],[37]
P03_24_58,P03,P03_24,00:07:27.000,00:07:23.96,00:07:25.04,26637,26702,opens pepper,open,3,pepper,37,['pepper'],[37]
P03_24_59,P03,P03_24,00:07:28.580,00:07:25.71,00:07:31.44,26742,27086,grinds pepper,grind,49,pepper,37,['pepper'],[37]
P03_24_6,P03,P03_24,00:00:24.250,00:00:23.02,00:00:24.06,1381,1443,closes freezer drawer,close,4,drawer:freezer,8,['drawer:freezer'],[8]
P03_24_60,P03,P03_24,00:07:35.190,00:07:32.46,00:07:34.03,27147,27241,closes pepper,close,4,pepper,37,['pepper'],[37]
P03_24_61,P03,P03_24,00:07:36.289,00:07:33.89,00:07:34.95,27233,27297,puts pepper,put,1,pepper,37,['pepper'],[37]
P03_24_62,P03,P03_24,,00:07:36.56,00:07:41.71,27393,27702,spoons spice mix,spoon,16,mix:spice,85,['mix:spice'],[85]
P03_24_63,P03,P03_24,00:07:46.000,00:07:42.85,00:07:44.40,27771,27864,closes spice mix,close,4,mix:spice,85,['mix:spice'],[85]
P03_24_64,P03,P03_24,,00:07:44.41,00:07:45.06,27864,27903,puts spice mix on side,put-on,1,mix:spice,85,"['mix:spice', 'side']","[85, 42]"
P03_24_65,P03,P03_24,00:07:56.240,00:07:45.51,00:07:56.64,27930,28598,shakes pan,shake,15,pan,5,['pan'],[5]
P03_24_66,P03,P03_24,00:07:58.520,00:07:45.63,00:07:51.78,27937,28306,stirs potatoes,stir,10,potato,30,['potato'],[30]
P03_24_67,P03,P03_24,00:07:48.490,00:07:51.88,00:07:54.04,28312,28442,shakes pan,shake,15,pan,5,['pan'],[5]
P03_24_68,P03,P03_24,00:08:01.199,00:07:54.20,00:07:57.58,28452,28654,stirs potatoes,stir,10,potato,30,['potato'],[30]
P03_24_69,P03,P03_24,00:08:00.199,00:07:57.54,00:07:58.57,28652,28714,shakes pan,shake,15,pan,5,['pan'],[5]
P03_24_7,P03,P03_24,00:00:26.120,00:00:24.16,00:00:25.12,1449,1507,closes freezer,close,4,freezer,113,['freezer'],[113]
P03_24_70,P03,P03_24,00:08:42.690,00:07:58.63,00:08:01.73,28717,28903,stirs potatoes,stir,10,potato,30,['potato'],[30]
P03_24_71,P03,P03_24,00:08:15.620,00:08:12.44,00:08:14.35,29546,29661,grabs plates,grab,0,plate,2,['plate'],[2]
P03_24_72,P03,P03_24,00:08:19.660,00:08:15.66,00:08:19.01,29739,29940,puts plate,put,1,plate,2,['plate'],[2]
P03_24_73,P03,P03_24,00:08:20.660,00:08:19.17,00:08:20.73,29950,30043,puts rubbish in bin,put-in,5,rubbish,54,"['rubbish', 'bin']","[54, 36]"
P03_24_74,P03,P03_24,00:08:24.039,00:08:21.08,00:08:21.85,30064,30111,grabs scissors,grab,0,scissors,79,['scissors'],[79]
P03_24_75,P03,P03_24,00:08:26.039,00:08:21.62,00:08:22.91,30097,30174,puts scissors,put,1,scissors,79,['scissors'],[79]
P03_24_76,P03,P03_24,00:08:25.039,00:08:22.06,00:08:23.16,30123,30189,opens drawer,open,3,drawer,8,['drawer'],[8]
P03_24_77,P03,P03_24,00:08:27.039,00:08:22.97,00:08:23.59,30178,30215,closes drawer,close,4,drawer,8,['drawer'],[8]
P03_24_78,P03,P03_24,00:08:28.039,00:08:24.09,00:08:24.67,30245,30280,grabs spoon,grab,0,spoon,1,['spoon'],[1]
P03_24_79,P03,P03_24,00:08:29.039,00:08:25.21,00:08:26.20,30312,30372,puts spoon,put,1,spoon,1,['spoon'],[1]
P03_24_8,P03,P03_24,00:00:32.480,00:00:30.23,00:00:31.58,1813,1894,moves lunch box,move,11,box:lunch,23,['box:lunch'],[23]
P03_24_80,P03,P03_24,00:08:31.330,00:08:27.18,00:08:30.92,30430,30655,tears off plastic,tear-off,43,plastic,26,['plastic'],[26]
P03_24_81,P03,P03_24,00:08:34.919,00:08:31.26,00:08:33.86,30675,30831,tears off paper,tear-off,43,paper,49,['paper'],[49]
P03_24_82,P03,P03_24,00:08:35.919,00:08:35.20,00:08:36.60,30912,30996,puts rubbish in bin,put-in,5,rubbish,54,"['rubbish', 'bin']","[54, 36]"
P03_24_83,P03,P03_24,00:08:41.349,00:08:38.36,00:08:40.51,31101,31230,shakes potatoes,shake,15,potato,30,['potato'],[30]
P03_24_84,P03,P03_24,00:09:11.459,00:08:40.27,00:08:41.73,31216,31303,stirs potatoes,stir,10,potato,30,['potato'],[30]
P03_24_85,P03,P03_24,00:08:45.200,00:08:42.85,00:08:43.72,31371,31423,turns on water,turn-on,6,tap,0,['tap'],[0]
P03_24_86,P03,P03_24,00:08:46.360,00:08:43.39,00:08:46.72,31403,31603,washes hands,wash,2,hand,11,['hand'],[11]
P03_24_87,P03,P03_24,00:08:49.330,00:08:46.90,00:08:47.90,31614,31674,grabs plastic,grab,0,plastic,26,['plastic'],[26]
P03_24_88,P03,P03_24,00:08:50.330,00:08:48.27,00:09:00.07,31696,32404,washes plastic,wash,2,plastic,26,['plastic'],[26]
P03_24_89,P03,P03_24,00:09:01.810,00:08:59.47,00:09:00.39,32368,32423,turns off tap,turn-off,8,tap,0,['tap'],[0]
P03_24_9,P03,P03_24,00:00:33.480,00:00:31.26,00:00:32.97,1875,1978,grabs saucepan,grab,0,saucepan,5,['saucepan'],[5]
P03_24_90,P03,P03_24,00:09:05.430,00:09:03.02,00:09:03.78,32581,32626,puts plastic on side,put-on,1,plastic,26,"['plastic', 'side']","[26, 42]"
P03_24_91,P03,P03_24,00:09:07.860,00:09:05.72,00:09:06.80,32743,32808,dries hands,dry,14,hand,11,['hand'],[11]
P03_24_92,P03,P03_24,,00:09:08.26,00:09:09.40,32895,32964,shakes potatoes,shake,15,potato,30,['potato'],[30]
P03_24_93,P03,P03_24,00:09:38.860,00:09:09.63,00:09:18.65,32977,33519,stirs potatoes,stir,10,potato,30,['potato'],[30]
P03_24_94,P03,P03_24,,00:09:19.06,00:09:19.86,33543,33591,shakes potatoes,shake,15,potato,30,['potato'],[30]
P03_24_95,P03,P03_24,00:10:47.790,00:09:20.32,00:09:25.89,33619,33953,stirs potatoes,stir,10,potato,30,['potato'],[30]
P03_24_96,P03,P03_24,00:09:51.000,00:09:47.91,00:09:50.81,35274,35448,turns on extractor fan,turn-on,6,fan:extractor,179,['fan:extractor'],[179]
P03_24_97,P03,P03_24,,00:09:51.24,00:10:11.60,35474,36696,stirs potatoes,stir,10,potato,30,['potato'],[30]
P03_24_98,P03,P03_24,00:10:55.019,00:10:52.18,00:10:53.38,39130,39202,turns down hob,turn-down,65,hob,24,['hob'],[24]
P03_24_99,P03,P03_24,00:10:56.930,00:10:53.78,00:10:55.03,39226,39301,turns off hob,turn-off,8,hob,24,['hob'],[24]
P03_25_0,P03,P03_25,00:00:04.140,00:00:03.03,00:00:03.91,181,234,puts glasses on the side,put-on,1,glass,10,"['glass', 'side']","[10, 42]"
P03_25_1,P03,P03_25,00:00:06.290,00:00:04.21,00:00:09.13,252,547,fills glass,fill,26,glass,10,['glass'],[10]
P03_25_10,P03,P03_25,00:00:23.599,00:00:22.25,00:00:22.75,1335,1365,closes fridge,close,4,fridge,12,['fridge'],[12]
P03_25_11,P03,P03_25,00:00:26.519,00:00:24.78,00:00:25.53,1486,1531,picks up glass,pick-up,0,glass,10,['glass'],[10]
P03_25_12,P03,P03_25,00:00:28.230,00:00:26.38,00:00:26.88,1582,1612,turns on tap,turn-on,6,tap,0,['tap'],[0]
P03_25_13,P03,P03_25,,00:00:27.48,00:00:30.89,1648,1853,fills up glass,fill-up,26,glass,10,['glass'],[10]
P03_25_14,P03,P03_25,00:00:32.180,00:00:30.83,00:00:31.83,1849,1909,turns off tap,turn-off,8,tap,0,['tap'],[0]
P03_25_15,P03,P03_25,00:00:35.810,00:00:34.68,00:00:35.43,2080,2125,picks up glass,pick-up,0,glass,10,['glass'],[10]
P03_25_2,P03,P03_25,00:00:11.660,00:00:09.40,00:00:10.80,564,648,puts glass on side,put-on,1,glass,10,"['glass', 'side']","[10, 42]"
P03_25_3,P03,P03_25,00:00:12.660,00:00:11.80,00:00:13.63,708,817,opens fridge,open,3,fridge,12,['fridge'],[12]
P03_25_4,P03,P03_25,00:00:13.760,00:00:12.92,00:00:13.72,775,823,takes squash,take,0,squash,116,['squash'],[116]
P03_25_5,P03,P03_25,00:00:14.869,00:00:13.71,00:00:14.50,822,870,closes fridge,close,4,fridge,12,['fridge'],[12]
P03_25_6,P03,P03_25,00:00:17.050,00:00:15.90,00:00:17.15,954,1029,pours squash,pour,9,squash,116,['squash'],[116]
P03_25_7,P03,P03_25,00:00:18.830,00:00:17.70,00:00:18.20,1062,1092,closes squash,close,4,squash,116,['squash'],[116]
P03_25_8,P03,P03_25,00:00:20.950,00:00:19.30,00:00:20.05,1158,1203,puts squash in fridge,put-in,5,squash,116,"['squash', 'fridge']","[116, 12]"
P03_25_9,P03,P03_25,00:00:22.289,00:00:20.40,00:00:21.65,1224,1299,takes grapes,take,0,grape,202,['grape'],[202]
P03_26_0,P03,P03_26,00:00:04.420,00:00:00.00,00:00:05.13,1,307,puts plates on the side,put-on,1,plate,2,"['plate', 'side']","[2, 42]"
P03_26_1,P03,P03_26,00:00:05.610,00:00:06.61,00:00:07.64,396,458,opens fridge,open,3,fridge,12,['fridge'],[12]
P03_26_2,P03,P03_26,00:00:09.250,00:00:07.24,00:00:09.40,434,564,puts grapes in fridge,put-in,5,grape,202,"['grape', 'fridge']","[202, 12]"
P03_26_3,P03,P03_26,00:00:10.639,00:00:09.00,00:00:09.98,540,598,closes fridge,close,4,fridge,12,['fridge'],[12]
P04_24_0,P04,P04_24,00:00:01.979,00:00:00.38,00:00:01.23,22,73,turns on tap,turn-on,6,tap,0,['tap'],[0]
P04_24_1,P04,P04_24,00:00:02.979,00:00:00.71,00:00:01.68,42,100,washes hands,wash,2,hand,11,['hand'],[11]
P04_24_10,P04,P04_24,00:00:26.999,00:00:25.55,00:00:27.92,1533,1675,picks up peanuts,pick-up,0,peanut,133,['peanut'],[133]
P04_24_11,P04,P04_24,00:00:28.789,00:00:32.05,00:00:33.51,1922,2010,opens packet,open,3,packet,26,['packet'],[26]
P04_24_12,P04,P04_24,00:00:31.470,00:00:34.11,00:00:35.57,2046,2134,opens cupboard,open,3,cupboard,3,['cupboard'],[3]
P04_24_13,P04,P04_24,00:00:38.520,00:00:36.16,00:00:41.58,2169,2494,puts down baking tray,put-down,1,tray:baking,35,['tray:baking'],[35]
P04_24_14,P04,P04_24,00:00:34.150,00:00:36.52,00:00:39.17,2191,2350,picks up baking tray,pick-up,0,tray:baking,35,['tray:baking'],[35]
P04_24_15,P04,P04_24,00:00:43.620,00:00:44.19,00:00:45.27,2651,2716,opens drawer,open,3,drawer,8,['drawer'],[8]
P04_24_16,P04,P04_24,00:00:46.180,00:00:45.59,00:00:47.32,2735,2839,picks up scales,pick-up,0,scale,108,['scale'],[108]
P04_24_17,P04,P04_24,00:00:50.460,00:00:50.54,00:00:51.25,3032,3075,picks up baking tray,pick-up,0,tray:baking,35,['tray:baking'],[35]
P04_24_18,P04,P04_24,00:00:51.460,00:00:51.63,00:00:52.62,3097,3157,puts down scales,put-down,1,scale,108,['scale'],[108]
P04_24_19,P04,P04_24,00:00:53.449,00:00:52.75,00:00:59.10,3165,3546,puts baking tray on scales,put-on,1,tray:baking,35,"['tray:baking', 'scale']","[35, 108]"
P04_24_2,P04,P04_24,00:00:03.979,00:00:02.44,00:00:03.44,146,206,dries hands,dry,14,hand,11,['hand'],[11]
P04_24_20,P04,P04_24,00:00:54.449,00:01:05.64,00:01:16.15,3938,4569,measures peanuts,measure,69,peanut,133,['peanut'],[133]
P04_24_21,P04,P04_24,00:01:10.250,00:01:24.66,00:01:25.56,5079,5133,opens drawer,open,3,drawer,8,['drawer'],[8]
P04_24_22,P04,P04_24,00:01:26.050,00:01:26.12,00:01:29.47,5167,5368,picks up clip,pick-up,0,clip,129,['clip'],[129]
P04_24_23,P04,P04_24,00:01:27.050,00:01:29.57,00:01:33.49,5374,5609,closes packet,close,4,packet,26,['packet'],[26]
P04_24_24,P04,P04_24,00:01:31.750,00:01:33.50,00:01:34.84,5610,5690,opens fridge,open,3,fridge,12,['fridge'],[12]
P04_24_25,P04,P04_24,00:01:34.880,00:01:34.69,00:01:36.82,5681,5809,puts away peanuts,put-away,1,peanut,133,['peanut'],[133]
P04_24_26,P04,P04_24,00:01:38.760,00:01:39.89,00:01:47.33,5993,6439,puts away scales,put-away,1,scale,108,['scale'],[108]
P04_24_27,P04,P04_24,00:01:49.390,00:01:48.27,00:02:22.47,6496,8548,grinds spices,grind,49,spice,85,['spice'],[85]
P04_24_28,P04,P04_24,00:02:25.739,00:02:25.00,00:02:32.02,8700,9121,scrapes pestle,scrape,25,pestle,262,['pestle'],[262]
P04_24_29,P04,P04_24,00:02:36.269,00:02:33.57,00:03:05.96,9214,11157,scrapes spices into pan,scrape-into,25,spice,85,"['spice', 'pan']","[85, 5]"
P04_24_3,P04,P04_24,00:00:06.420,00:00:05.29,00:00:06.57,317,394,picks up pan,pick-up,0,pan,5,['pan'],[5]
P04_24_30,P04,P04_24,00:02:37.560,00:03:08.01,00:03:12.48,11280,11548,stirs spice paste,stir,10,paste:spice,148,['paste:spice'],[148]
P04_24_31,P04,P04_24,00:03:11.780,00:03:15.17,00:03:16.59,11710,11795,opens cupboard,open,3,cupboard,3,['cupboard'],[3]
P04_24_32,P04,P04_24,00:03:24.290,00:03:16.75,00:03:31.04,11805,12662,reads packet,read,38,packet,26,['packet'],[26]
P04_24_33,P04,P04_24,00:03:18.650,00:03:17.04,00:03:21.12,11822,12067,looks for coconut powder,look-for,48,powder:coconut,196,['powder:coconut'],[196]
P04_24_34,P04,P04_24,00:03:22.290,00:03:21.31,00:03:24.63,12078,12277,opens drawer,open,3,drawer,8,['drawer'],[8]
P04_24_35,P04,P04_24,00:03:33.480,00:03:31.04,00:03:34.16,12662,12849,picks up spoon,pick-up,0,spoon,1,['spoon'],[1]
P04_24_36,P04,P04_24,00:03:34.480,00:03:37.14,00:03:38.64,13028,13118,opens cupboard,open,3,cupboard,3,['cupboard'],[3]
P04_24_37,P04,P04_24,00:03:48.000,00:03:38.74,00:03:41.74,13124,13304,picks up bowl,pick-up,0,bowl,7,['bowl'],[7]
P04_24_38,P04,P04_24,00:03:56.319,00:03:41.84,00:03:51.41,13310,13884,tests water,test,24,water,27,['water'],[27]
P04_24_39,P04,P04_24,00:03:59.290,00:03:51.29,00:03:53.03,13877,13981,fills bowl with water,fill-with,26,bowl,7,"['bowl', 'water']","[7, 27]"
P04_24_4,P04,P04_24,00:00:07.420,00:00:05.97,00:00:07.93,358,475,puts down pan,put-down,1,pan,5,['pan'],[5]
P04_24_40,P04,P04_24,00:04:00.931,00:03:52.89,00:03:55.23,13973,14113,puts down bowl,put-down,1,bowl,7,['bowl'],[7]
P04_24_41,P04,P04_24,00:04:01.931,00:03:58.91,00:04:01.62,14334,14497,sprinkles coconut powder,sprinkle,42,powder:coconut,196,['powder:coconut'],[196]
P04_24_42,P04,P04_24,00:04:02.931,00:04:01.36,00:04:06.78,14481,14806,mixes coconut powder,mix,10,powder:coconut,196,['powder:coconut'],[196]
P04_24_43,P04,P04_24,00:04:12.069,00:04:34.30,00:04:34.88,16458,16492,opens coconut powder,open,3,powder:coconut,196,['powder:coconut'],[196]
P04_24_44,P04,P04_24,00:04:38.560,00:04:37.73,00:04:40.15,16663,16809,mixes coconut powder,mix,10,powder:coconut,196,['powder:coconut'],[196]
P04_24_45,P04,P04_24,00:04:41.280,00:04:40.35,00:04:46.85,16821,17211,stirs spice paste,stir,10,paste:spice,148,['paste:spice'],[148]
P04_24_46,P04,P04_24,00:04:45.350,00:04:47.59,00:05:00.30,17255,18018,stirs coconut milk,stir,10,milk:coconut,64,['milk:coconut'],[64]
P04_24_47,P04,P04_24,00:04:49.750,00:05:02.41,00:05:14.71,18144,18882,spoons coconut milk to spice paste,spoon,16,milk:coconut,64,"['milk:coconut', 'paste:spice']","[64, 148]"
P04_24_48,P04,P04_24,00:05:20.320,00:05:19.39,00:05:31.02,19163,19861,mixes spice paste,mix,10,paste:spice,148,['paste:spice'],[148]
P04_24_49,P04,P04_24,00:05:42.840,00:05:31.34,00:05:38.69,19880,20321,turns on hob,turn-on,6,hob,24,['hob'],[24]
P04_24_5,P04,P04_24,00:00:08.420,00:00:07.58,00:00:09.47,454,568,picks up slow cooker bowl,pick-up,0,bowl:cooker,7,['bowl:cooker'],[7]
P04_24_50,P04,P04_24,00:05:43.840,00:05:40.67,00:05:45.33,20440,20719,spoons coconut milk into pan,spoon-into,16,milk:coconut,64,"['milk:coconut', 'pan']","[64, 5]"
P04_24_51,P04,P04_24,00:05:44.840,00:05:47.00,00:05:53.88,20820,21232,mixes spice paste,mix,10,paste:spice,148,['paste:spice'],[148]
P04_24_52,P04,P04_24,00:05:50.060,00:05:54.44,00:05:55.70,21266,21342,opens fridge,open,3,fridge,12,['fridge'],[12]
P04_24_53,P04,P04_24,00:05:53.970,00:05:55.80,00:05:57.62,21348,21457,picks up beef,pick-up,0,beef,217,['beef'],[217]
P04_24_54,P04,P04_24,00:05:58.220,00:06:03.74,00:06:09.82,21824,22189,opens packet,open,3,packet,26,['packet'],[26]
P04_24_55,P04,P04_24,00:06:14.300,00:06:13.43,00:06:35.78,22405,23746,cuts beef,cut,7,beef,217,['beef'],[217]
P04_24_56,P04,P04_24,00:06:40.470,00:06:40.23,00:07:06.82,24013,25609,cuts beef,cut,7,beef,217,['beef'],[217]
P04_24_57,P04,P04_24,00:07:10.930,00:07:11.48,00:07:37.06,25888,27423,cuts beef,cut,7,beef,217,['beef'],[217]
P04_24_58,P04,P04_24,00:07:11.930,00:07:37.68,00:07:39.19,27460,27551,puts down scissors,put-down,1,scissors,79,['scissors'],[79]
P04_24_59,P04,P04_24,00:07:41.170,00:07:41.75,00:07:50.54,27705,28232,washes hands,wash,2,hand,11,['hand'],[11]
P04_24_6,P04,P04_24,00:00:11.250,00:00:10.56,00:00:12.49,633,749,puts down slow cooker bowl,put-down,1,bowl:cooker,7,['bowl:cooker'],[7]
P04_24_60,P04,P04_24,00:07:45.030,00:07:51.49,00:07:55.45,28289,28527,dries hands,dry,14,hand,11,['hand'],[11]
P04_24_61,P04,P04_24,00:07:52.600,00:07:56.81,00:08:00.13,28608,28807,puts peanuts in oven,put-in,5,peanut,133,"['peanut', 'oven']","[133, 46]"
P04_24_62,P04,P04_24,00:08:02.430,00:08:00.91,00:08:10.22,28854,29413,puts timer on,put-on,1,timer,111,['timer'],[111]
P04_24_63,P04,P04_24,00:08:10.980,00:08:10.73,00:08:19.14,29443,29948,stirs beef,stir,10,beef,217,['beef'],[217]
P04_24_7,P04,P04_24,00:00:17.340,00:00:12.83,00:00:20.35,769,1221,turns on hob,turn-on,6,hob,24,['hob'],[24]
P04_24_8,P04,P04_24,00:00:21.000,00:00:20.50,00:00:23.24,1230,1394,turns on oven,turn-on,6,oven,46,['oven'],[46]
P04_24_9,P04,P04_24,00:00:24.660,00:00:24.01,00:00:24.92,1440,1495,opens fridge,open,3,fridge,12,['fridge'],[12]
P04_25_0,P04,P04_25,00:00:04.420,00:00:03.56,00:00:07.21,213,432,mixes coconut milk,mix,10,milk:coconut,64,['milk:coconut'],[64]
P04_25_1,P04,P04_25,00:00:07.450,00:00:07.10,00:00:09.61,426,576,adds water,add,46,water,27,['water'],[27]
P04_25_10,P04,P04_25,00:01:20.799,00:01:32.78,00:01:34.79,5566,5687,throws away bag,throw,13,bag,19,['bag'],[19]
P04_25_11,P04,P04_25,00:01:38.109,00:01:37.58,00:01:39.09,5854,5945,picks up peeler,pick-up,0,peeler,87,['peeler'],[87]
P04_25_12,P04,P04_25,00:01:47.600,00:01:42.21,00:01:57.43,6132,7045,peels potatoes,peel,19,potato,30,['potato'],[30]
P04_25_13,P04,P04_25,00:02:32.750,00:01:57.24,00:02:28.78,7034,8926,peels potato,peel,19,potato,30,['potato'],[30]
P04_25_14,P04,P04_25,00:02:23.420,00:02:31.54,00:02:38.14,9092,9488,stirs beef,stir,10,beef,217,['beef'],[217]
P04_25_15,P04,P04_25,00:02:42.819,00:02:39.97,00:02:42.33,9598,9739,peels potato,peel,19,potato,30,['potato'],[30]
P04_25_16,P04,P04_25,00:03:24.450,00:02:40.76,00:03:21.11,9645,12066,peels potato,peel,19,potato,30,['potato'],[30]
P04_25_17,P04,P04_25,00:02:37.780,00:02:42.22,00:02:43.75,9733,9825,checks time,check,24,time,111,['time'],[111]
P04_25_18,P04,P04_25,00:02:45.470,00:03:21.65,00:03:23.07,12099,12184,opens oven,open,3,oven,46,['oven'],[46]
P04_25_19,P04,P04_25,00:03:23.450,00:03:23.21,00:03:24.57,12192,12274,checks peanuts,check,24,peanut,133,['peanut'],[133]
P04_25_2,P04,P04_25,00:00:12.070,00:00:09.68,00:00:19.75,580,1185,pours water,pour,9,water,27,['water'],[27]
P04_25_20,P04,P04_25,00:02:05.509,00:03:31.08,00:04:21.91,12664,15714,peels potato,peel,19,potato,30,['potato'],[30]
P04_25_21,P04,P04_25,00:04:22.950,00:04:22.01,00:04:38.98,15720,16738,cuts potato,cut,7,potato,30,['potato'],[30]
P04_25_22,P04,P04_25,00:04:56.880,00:04:40.38,00:04:55.25,16822,17715,cuts potato,cut,7,potato,30,['potato'],[30]
P04_25_23,P04,P04_25,00:04:46.500,00:04:54.53,00:05:04.18,17671,18250,cuts potato,cut,7,potato,30,['potato'],[30]
P04_25_24,P04,P04_25,00:04:57.880,00:05:04.28,00:05:54.52,18256,21271,stills cutting potato,cut,7,potato,30,['potato'],[30]
P04_25_25,P04,P04_25,00:05:29.200,00:05:58.12,00:06:01.69,21487,21701,puts potato in pan,put-in,5,potato,30,"['potato', 'pan']","[30, 5]"
P04_25_26,P04,P04_25,00:05:54.110,00:06:03.64,00:06:14.37,21818,22462,stirs pan,stir,10,pan,5,['pan'],[5]
P04_25_3,P04,P04_25,00:00:16.690,00:00:22.71,00:00:25.15,1362,1509,pours coconut milk powder,pour,9,powder:coconut:milk,138,['powder:coconut:milk'],[138]
P04_25_4,P04,P04_25,00:00:25.940,00:00:25.10,00:00:35.45,1506,2127,mixes coconut milk,mix,10,milk:coconut,64,['milk:coconut'],[64]
P04_25_5,P04,P04_25,00:00:37.339,00:00:35.55,00:00:38.80,2133,2328,puts water,put,1,water,27,['water'],[27]
P04_25_6,P04,P04_25,00:00:38.339,00:01:00.47,00:01:04.41,3628,3864,stirs beef,stir,10,beef,217,['beef'],[217]
P04_25_7,P04,P04_25,00:01:01.680,00:01:08.47,00:01:10.41,4108,4224,opens cupboard,open,3,cupboard,3,['cupboard'],[3]
P04_25_8,P04,P04_25,00:01:07.880,00:01:14.34,00:01:18.39,4460,4703,picks up potatoes,pick-up,0,potato,30,['potato'],[30]
P04_25_9,P04,P04_25,00:01:17.189,00:01:20.26,00:01:21.40,4815,4884,turns on light,turn-on,6,light,114,['light'],[114]
P04_26_0,P04,P04_26,00:00:02.429,00:00:01.67,00:00:05.23,100,313,picks up chillies,pick-up,0,chilli,69,['chilli'],[69]
P04_26_1,P04,P04_26,00:00:03.469,00:00:05.46,00:00:11.45,327,687,slices chillies,slice,7,chilli,69,['chilli'],[69]
P04_26_2,P04,P04_26,00:00:08.209,00:00:11.15,00:00:20.72,669,1243,removes pith,remove,12,pith,194,['pith'],[194]
P04_27_0,P04,P04_27,00:00:03.560,00:00:02.16,00:00:05.64,129,338,removes pith from chilli,remove-from,12,pith,194,"['pith', 'chilli']","[194, 69]"
P04_27_1,P04,P04_27,00:00:06.600,00:00:06.03,00:00:11.78,361,706,slices chilli,slice,7,chilli,69,['chilli'],[69]
P04_27_10,P04,P04_27,00:01:34.970,00:01:34.64,00:01:36.31,5678,5778,puts chilli in pan,put-in,5,chilli,69,"['chilli', 'pan']","[69, 5]"
P04_27_2,P04,P04_27,00:00:12.230,00:00:12.36,00:00:13.62,741,817,puts chilli in pan,put-in,5,chilli,69,"['chilli', 'pan']","[69, 5]"
P04_27_3,P04,P04_27,00:00:16.170,00:00:15.22,00:00:18.88,913,1132,removes pith,remove,12,pith,194,['pith'],[194]
P04_27_4,P04,P04_27,00:00:18.650,00:00:18.74,00:00:25.15,1124,1509,slices chilli,slice,7,chilli,69,['chilli'],[69]
P04_27_5,P04,P04_27,00:00:28.689,00:00:25.43,00:00:27.83,1525,1669,puts chilli in pan,put-in,5,chilli,69,"['chilli', 'pan']","[69, 5]"
P04_27_6,P04,P04_27,00:00:29.689,00:00:34.94,00:00:36.80,2096,2208,chops end of chilli,chop,7,end:chilli,69,['end:chilli'],[69]
P04_27_7,P04,P04_27,00:00:39.860,00:00:39.73,00:00:47.12,2383,2827,removes pith from chilli,remove-from,12,pith,194,"['pith', 'chilli']","[194, 69]"
P04_27_8,P04,P04_27,00:00:50.340,00:00:48.60,00:00:50.64,2916,3038,removes pith from chilli,remove-from,12,pith,194,"['pith', 'chilli']","[194, 69]"
P04_27_9,P04,P04_27,00:01:09.859,00:01:10.09,00:01:23.14,4205,4988,slices chilli,slice,7,chilli,69,['chilli'],[69]
P04_28_0,P04,P04_28,00:00:02.730,00:00:02.79,00:00:07.01,167,420,stirs pan,stir,10,pan,5,['pan'],[5]
P04_28_1,P04,P04_28,00:00:09.180,00:00:09.03,00:00:12.69,541,761,pours coconut milk into pan,pour-into,9,milk:coconut,64,"['milk:coconut', 'pan']","[64, 5]"
P04_28_10,P04,P04_28,00:01:18.950,00:01:18.96,00:01:35.27,4737,5716,stirs pan,stir,10,pan,5,['pan'],[5]
P04_28_11,P04,P04_28,00:01:31.760,00:01:39.13,00:01:41.43,5947,6085,opens drawer,open,3,drawer,8,['drawer'],[8]
P04_28_12,P04,P04_28,00:01:54.290,00:01:41.53,00:01:42.82,6091,6169,opens drawer,open,3,drawer,8,['drawer'],[8]
P04_28_13,P04,P04_28,00:01:44.120,00:01:42.92,00:01:48.82,6175,6529,looks for spice,look-for,48,spice,85,['spice'],[85]
P04_28_14,P04,P04_28,00:01:50.140,00:01:49.98,00:01:58.47,6598,7108,keeps looking for spice,look-for,48,spice,85,['spice'],[85]
P04_28_15,P04,P04_28,00:01:19.950,00:01:56.89,00:01:58.23,7013,7093,opens drawer,open,3,drawer,8,['drawer'],[8]
P04_28_16,P04,P04_28,00:01:57.860,00:01:58.22,00:01:59.08,7093,7144,picks up spoon,pick-up,0,spoon,1,['spoon'],[1]
P04_28_17,P04,P04_28,00:01:58.860,00:01:59.16,00:01:59.93,7149,7195,closes drawer,close,4,drawer,8,['drawer'],[8]
P04_28_18,P04,P04_28,00:02:02.040,00:02:00.24,00:02:06.55,7214,7593,opens tub,open,3,tub,23,['tub'],[23]
P04_28_19,P04,P04_28,00:02:03.040,00:02:06.65,00:02:07.74,7599,7664,smells,smell,75,tub,23,['tub'],[23]
P04_28_2,P04,P04_28,00:00:15.449,00:00:14.72,00:00:23.60,883,1416,stirs pan,stir,10,pan,5,['pan'],[5]
P04_28_20,P04,P04_28,00:02:07.350,00:02:08.29,00:02:12.27,7697,7936,spoons spice,spoon,16,spice,85,['spice'],[85]
P04_28_21,P04,P04_28,00:02:16.250,00:02:20.37,00:02:21.64,8422,8498,opens fridge,open,3,fridge,12,['fridge'],[12]
P04_28_22,P04,P04_28,00:02:25.150,00:02:24.31,00:02:26.36,8658,8781,picks up tamarind spice,pick-up,0,spice:tamarind,85,['spice:tamarind'],[85]
